Frodo,Shire,0.10270175770809495
Frodo,Gondor,0.004576539191992473
Frodo,Mordor,0.10118758213590728
Frodo,Rohan,0.0019047889626183099
Frodo,Isengard,0.0004506796837211639
Frodo,Rivendell,0.04416224469019118
Frodo,Bree,0.017484499680446602
Frodo,Moria,0.015427261332927643
Frodo,Lórien,0.028569729124112882
Frodo,Orthanc,0.0009234937568507609
Frodo,Anduin,0.0024857152244220798
Frodo,Fangorn,1.658825204396643e-05
Frodo,Middle-earth,0.0014238395163658115
Frodo,Hobbiton,0.017878348070177217
Frodo,Morgul,0.004942884950678432
Frodo,Helm's Deep,1.4183133493073212e-06
Frodo,Mirkwood,0.0007213136894372708
Frodo,Ithilien,0.0019976928914609755
Frodo,Lothlórien,0.007685763798989685
Frodo,Amroth,0.001307343491910935
Frodo,Osgiliath,0.00033431896657541276
Frodo,Edoras,8.14368047331955e-06
Frodo,Barad-dûr,0.0003309503117263062
Sam,Shire,0.051939449514759546
Sam,Gondor,0.002192146652007557
Sam,Mordor,0.08567526680746805
Sam,Rohan,0.015157399907023451
Sam,Isengard,0.0011833847071370605
Sam,Rivendell,0.008094523229268251
Sam,Bree,0.00869723097711693
Sam,Moria,0.005372579156904425
Sam,Lórien,0.01571488863264768
Sam,Orthanc,0.0005074342133967849
Sam,Anduin,0.0008604963700526267
Sam,Fangorn,2.1490632817692622e-05
Sam,Middle-earth,0.004215902939262165
Sam,Hobbiton,0.018405665898391464
Sam,Morgul,0.004190069934540573
Sam,Helm's Deep,1.5238937463430717e-06
Sam,Mirkwood,0.0021867094109879383
Sam,Ithilien,0.017597916198379148
Sam,Lothlórien,0.0012597399275369788
Sam,Amroth,2.1306708320336184e-05
Sam,Osgiliath,0.0001659655534359642
Sam,Edoras,6.735241132696862e-06
Sam,Barad-dûr,0.004942253172119139
Gandalf,Shire,0.016814900336670352
Gandalf,Gondor,0.019936328307217
Gandalf,Mordor,0.023884938794009696
Gandalf,Rohan,0.01961492634497482
Gandalf,Isengard,0.04927591043466343
Gandalf,Rivendell,0.023193503398400685
Gandalf,Bree,0.004055314299826672
Gandalf,Moria,0.06437828287140801
Gandalf,Lórien,0.001100204674544594
Gandalf,Orthanc,0.015715665426515108
Gandalf,Anduin,0.0004845486757989542
Gandalf,Fangorn,0.005721131061832689
Gandalf,Middle-earth,0.002414877072672267
Gandalf,Hobbiton,0.0011660859954970625
Gandalf,Morgul,0.0013137276711864946
Gandalf,Helm's Deep,0.00037925350124056383
Gandalf,Mirkwood,0.00045558192019437473
Gandalf,Ithilien,0.0007693711894497823
Gandalf,Lothlórien,0.0013317372847966935
Gandalf,Amroth,0.0009055156279055008
Gandalf,Osgiliath,0.00013302637460957202
Gandalf,Edoras,0.009404922792367099
Gandalf,Barad-dûr,0.0005841209609783016
Aragorn,Shire,0.0136219948803314
Aragorn,Gondor,0.03811104901759688
Aragorn,Mordor,0.006174175889278966
Aragorn,Rohan,0.02827247115070958
Aragorn,Isengard,0.011081837903072553
Aragorn,Rivendell,0.005091026972393046
Aragorn,Bree,0.0011187726364618703
Aragorn,Moria,0.0071327258613629214
Aragorn,Lórien,0.013414817441282673
Aragorn,Orthanc,0.010666084929190262
Aragorn,Anduin,0.0008348909520475195
Aragorn,Fangorn,0.006605547345480855
Aragorn,Middle-earth,0.0032749177252657516
Aragorn,Hobbiton,3.422767337836603e-05
Aragorn,Morgul,0.0007620628904366394
Aragorn,Helm's Deep,0.00043780582406290324
Aragorn,Mirkwood,0.005633005248704188
Aragorn,Ithilien,0.0019202877279973724
Aragorn,Lothlórien,0.007068986402871121
Aragorn,Amroth,0.00015603563822015525
Aragorn,Osgiliath,9.304962941738854e-05
Aragorn,Edoras,0.0012472956700997613
Aragorn,Barad-dûr,0.0006020496973591513
Pippin,Shire,0.035985124939675976
Pippin,Gondor,0.028332626927200365
Pippin,Mordor,0.009900331909277351
Pippin,Rohan,0.008901302570655346
Pippin,Isengard,0.014420419306162176
Pippin,Rivendell,0.00714917047178216
Pippin,Bree,0.0008720092847017371
Pippin,Moria,0.00046821279378379225
Pippin,Lórien,0.0015834483474945922
Pippin,Orthanc,0.0016893892887118902
Pippin,Anduin,0.00042828694541267664
Pippin,Fangorn,0.0009776474224756266
Pippin,Middle-earth,0.0007700453326053667
Pippin,Hobbiton,0.004130335598423921
Pippin,Morgul,0.0008832978993772795
Pippin,Helm's Deep,0.0027844373593555556
Pippin,Mirkwood,0.00010902157097822864
Pippin,Ithilien,0.00044696981495304924
Pippin,Lothlórien,4.430568747760966e-05
Pippin,Amroth,0.0002922890019445771
Pippin,Osgiliath,0.00023193324253526114
Pippin,Edoras,3.162055701200628e-05
Pippin,Barad-dûr,0.00010831411339172372
Merry,Shire,0.01919482953166484
Merry,Gondor,0.019277225587692803
Merry,Mordor,0.0011183978066019666
Merry,Rohan,0.0035791392464587474
Merry,Isengard,0.029980405172646857
Merry,Rivendell,0.015230346456050196
Merry,Bree,0.017932034641235797
Merry,Moria,0.0002763527613425203
Merry,Lórien,0.00031677473565844635
Merry,Orthanc,0.0019287893550196166
Merry,Anduin,0.00013560941550805564
Merry,Fangorn,0.0009898439617195651
Merry,Middle-earth,0.0006521619937420128
Merry,Hobbiton,0.0033042137015257588
Merry,Morgul,2.233893618896408e-05
Merry,Helm's Deep,0.00018589473774961143
Merry,Mirkwood,0.0003182108447167684
Merry,Ithilien,0.00042033662805046433
Merry,Lothlórien,5.2634598655892306e-05
Merry,Amroth,0.0001283345201992322
Merry,Osgiliath,0.00018176835759132635
Merry,Edoras,0.0002285779535421157
