Legolas,Peregrin,4.5938236689685647e-07
Legolas,Mithrandir,3.968998380077753e-07
Legolas,Shelob,1.5562596274401473e-11
Legolas,Meriadoc,1.4816785095218602e-07
Faramir,Frodo,1.119088678368747e-07
Faramir,Sam,8.077184892825083e-08
Faramir,Gandalf,9.295990084132395e-08
Faramir,Pippin,1.6477456754442567e-07
Faramir,Merry,7.363556289530905e-08
Faramir,Gollum,1.0310314597496537e-07
Faramir,Gimli,9.267348042150129e-10
Faramir,Legolas,1.3983823225135958e-10
Faramir,Saruman,1.2919481651938933e-10
Faramir,Théoden,3.1329968276185396e-09
Faramir,Strider,2.5840887821663966e-10
Faramir,Treebeard,4.4610685242850905e-11
Faramir,Sauron,1.733254637795483e-09
Faramir,Tom Bombadil,5.314173401321035e-13
Faramir,Sméagol,2.2905883406894477e-08
Faramir,Éomer,7.71134118200332e-09
Faramir,Galadriel,4.200627011268328e-08
Faramir,Isildur,3.509604320405509e-08
Faramir,Shadowfax,1.033374738332195e-08
Faramir,Wormtongue,1.6630160418555955e-10
Faramir,Éowyn,1.4940836213944563e-06
Faramir,Peregrin,5.3350348209707365e-09
Faramir,Glóin,5.341119787280434e-11
Faramir,Haldir,1.430258340945028e-12
Faramir,Mithrandir,8.865720422868733e-07
Faramir,Glorfindel,2.803472352908622e-11
Faramir,Shelob,4.769027399722361e-10
Faramir,Meriadoc,2.231565975946784e-07
Faramir,Goldberry,4.683237067600292e-13
Saruman,Théoden,3.6333165590890524e-07
Saruman,Strider,4.873264209304858e-09
Saruman,Treebeard,3.348428417304153e-07
Saruman,Sauron,1.0563027817959113e-07
Saruman,Tom Bombadil,5.990015071807173e-10
Saruman,Sméagol,1.0954470359956237e-10
Saruman,Éomer,4.2391448393366167e-08
Saruman,Shadowfax,3.8301596193294596e-09
Saruman,Wormtongue,4.674546817968906e-07
Saruman,Éowyn,5.232163382272253e-09
Saruman,Shelob,1.019060799088639e-11
Boromir,Frodo,1.3348755442899088e-07
Boromir,Sam,2.7538683257786008e-08
Boromir,Gandalf,1.272275270211857e-07
Boromir,Pippin,9.922020515877659e-08
Boromir,Merry,1.4702750406797893e-07
Boromir,Gollum,3.6675750886310993e-09
Boromir,Gimli,2.3278358777970975e-07
Boromir,Legolas,7.377824802270104e-08
Boromir,Faramir,1.322729225955153e-07
Boromir,Saruman,1.4955154087482764e-08
Boromir,Théoden,4.585680487057115e-09
Boromir,Strider,1.5039348505468623e-08
Boromir,Elrond,3.8781325399605746e-07
Boromir,Treebeard,1.6152007530462638e-09
Boromir,Sauron,1.9082756849491792e-08
Boromir,Denethor,7.102527883639189e-07
Boromir,Tom Bombadil,4.351718943466584e-12
Boromir,Sméagol,1.1746526591505016e-10
Boromir,Éomer,3.2164310464974834e-09
Boromir,Galadriel,3.52004744989202e-08
Boromir,Isildur,3.0323738897482773e-07
Boromir,Butterbur,3.7461169156625746e-11
Boromir,Shadowfax,9.628337800265241e-10
Boromir,Wormtongue,8.725622302959462e-11
Boromir,Elendil,1.0799653767999414e-07
Boromir,Éowyn,5.922540604959627e-11
Boromir,Peregrin,8.659033938663736e-09
Boromir,Glóin,6.088171379272527e-09
Boromir,Haldir,7.293494426503344e-10
Boromir,Mithrandir,4.042150364494684e-07
Boromir,Celeborn,4.141178531889588e-08
Boromir,Glorfindel,2.100345407774223e-09
Boromir,Shelob,3.5596535184931285e-11
Boromir,Meriadoc,9.097519572758261e-09
Boromir,Goldberry,3.398432385909618e-12
Théoden,Treebeard,3.0282957634442034e-08
Théoden,Tom Bombadil,1.938793709538889e-12
Théoden,Éomer,1.1901611472471986e-06
Théoden,Wormtongue,8.316227673450915e-07
Théoden,Éowyn,1.0609093529835983e-06
Strider,Théoden,6.904830473069624e-10
Strider,Treebeard,5.883029950350599e-09
Strider,Tom Bombadil,4.4154895182246657e-10
Strider,Éomer,9.172646182998953e-08
Strider,Wormtongue,4.845060333297062e-10
Strider,Éowyn,1.0854381468142743e-09
Elrond,Frodo,2.5567960548867376e-07
Elrond,Sam,3.0221822379597955e-08
Elrond,Gandalf,3.3075768860976696e-07
Elrond,Pippin,2.802792204369105e-08
Elrond,Merry,7.914939304502699e-08
Elrond,Gollum,3.0191092219956636e-09
Elrond,Gimli,6.208161162630221e-08
Elrond,Legolas,2.3700112753324733e-08
Elrond,Faramir,4.1623744774098766e-08
Elrond,Saruman,1.2938598599127374e-08
Elrond,Théoden,5.979762049358547e-09
Elrond,Strider,1.7433837304812525e-07
Elrond,Treebeard,1.0414191756780404e-09
Elrond,Sauron,2.531317089626135e-07
Elrond,Tom Bombadil,8.331855797872299e-08
Elrond,Sméagol,2.7067030553761184e-10
Elrond,Éomer,1.9668283671521594e-07
Elrond,Galadriel,2.8366256633441327e-06
Elrond,Isildur,1.131473158249875e-06
Elrond,Shadowfax,2.980097232717401e-09
Elrond,Wormtongue,9.417032663839087e-11
Elrond,Éowyn,8.36389666172525e-09
Elrond,Peregrin,4.899881851323964e-08
Elrond,Glóin,7.996620672025757e-07
Elrond,Haldir,2.1675244290223086e-08
Elrond,Mithrandir,3.8384306431134575e-08
